Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
Ceará;Ceará;7-CR-21D-CES;7CR  0021D CES;CURIMÃ;Petrobras;480000037769778;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Ceara Mar;28,1;< 270ºC;28.2%;270ºC a 458ºC;30.28%;> 458ºC;41.52%;78,886;6,677;6,23;1,241;2,056;0,679;0,625;0,48;0,395;0,182;0,034;0,016;0;0,047;1,529;0,923;2,03971;532,79;38864,6256;08/03/2021
Ceará;Ceará;7-CR-22D-CES;7CR  0022D CES;CURIMÃ;Petrobras;480000037769778;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Ceara Mar;28,1;< 270ºC;28.2%;270ºC a 458ºC;30.28%;> 458ºC;41.52%;78,886;6,677;6,23;1,241;2,056;0,679;0,625;0,48;0,395;0,182;0,034;0,016;0;0,047;1,529;0,923;2,03971;532,79;38864,6256;08/03/2021
Ceará;Ceará;7-CR-24D-CES;7CR  0024D CES;CURIMÃ;Petrobras;480000037769778;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Ceara Mar;28,1;< 270ºC;28.2%;270ºC a 458ºC;30.28%;> 458ºC;41.52%;78,886;6,677;6,23;1,241;2,056;0,679;0,625;0,48;0,395;0,182;0,034;0,016;0;0,047;1,529;0,923;2,03971;532,79;38864,6256;08/03/2021
Ceará;Ceará;7-CR-28HP-CES;7CR28HPCES;CURIMÃ;Petrobras;480000037769778;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Ceara Mar;28,1;< 270ºC;28.2%;270ºC a 458ºC;30.28%;> 458ºC;41.52%;78,886;6,677;6,23;1,241;2,056;0,679;0,625;0,48;0,395;0,182;0,034;0,016;0;0,047;1,529;0,923;2,03971;532,79;38864,6256;08/03/2021
Rio de Janeiro;Campos;7-BR-23HP-RJS;7BR23HPRJS;CARATINGA;Petrobras;480000038979792;2020/12;33,9167;0,0000;33,9167;0,5374;0,0000;0,5374;16,59123;719,7884;PETROBRAS 43;UEP;607;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;08/03/2021
Rio de Janeiro;Campos;7-CRT-8HP-RJS;7CRT8HPRJS;CARATINGA;Petrobras;480000038989755;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;08/03/2021
Rio de Janeiro;Campos;7-BR-29HP-RJS;7BR29HPRJS;CARATINGA;Petrobras;480000038979792;2020/12;267,5857;0,0000;267,5857;2,7784;0,0000;2,7784;85,77684;469,5650;PETROBRAS 43;UEP;658;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;08/03/2021
Rio de Janeiro;Campos;7-RO-133HP-RJS;7RO133HPRJS;RONCADOR;Petrobras;480000039019768;2020/12;2.334,3715;0,0000;2.334,3715;41,3004;0,0000;41,3004;1.277,90137;3.058,7809;PETROBRAS 55;UEP;744;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-144HP-RJS;7RO144HPRJS;RONCADOR;Petrobras;480000039019768;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-151HP-RJS;7RO151HPRJS;RONCADOR;Petrobras;480000039019768;2020/12;932,6236;0,0000;932,6236;20,2675;0,0000;20,2675;627,10765;3,7461;PETROBRAS 62;UEP;743;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-141HP-RJS;7RO141HPRJS;RONCADOR;Petrobras;480000039019768;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;4-BRSA-1220DA-RJS;4RO78DARJS;RONCADOR;Petrobras;480000039019768;2020/12;1.932,8708;0,0000;1.932,8708;48,3531;0,0000;48,3531;1.496,12272;112,4951;PETROBRAS 62;UEP;744;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-153H-RJS;7RO153HRJS;RONCADOR;Petrobras;480000039019768;2020/12;2.681,7400;0,0000;2.681,7400;57,5580;0,0000;57,5580;1.780,93699;38,0771;PETROBRAS 62;UEP;743;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-149HA-RJS;7RO149HARJS;RONCADOR;Petrobras;480000039019768;2020/12;1.457,5555;0,0000;1.457,5555;65,5270;0,0000;65,5270;2.027,51139;1.535,3716;PETROBRAS 62;UEP;744;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-154D-RJS;7RO154DRJS;RONCADOR;Petrobras;480000039019768;2020/12;2.477,9236;0,0000;2.477,9236;758,3509;0,0000;758,3509;23.464,59038;2,4808;PETROBRAS 62;UEP;639;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-155D-RJS;7RO155DRJS;RONCADOR;Petrobras;480000039019768;2020/12;2.934,6849;0,0000;2.934,6849;54,5716;0,0000;54,5716;1.688,53372;8.300,4742;PETROBRAS 62;UEP;744;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-100HPA-RJS;7RO100HPARJS;RONCADOR;Petrobras;480000039019768;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
Rio de Janeiro;Campos;7-RO-156D-RJS;7RO156DRJS;RONCADOR;Petrobras;480000039019768;2020/12;1.062,6940;0,0000;1.062,6940;31,0599;0,0000;31,0599;961,04159;1.071,2295;PETROBRAS 62;UEP;743;2015/07;Roncador;22,8;< 290ºC;26.5%;290ºC a 380ºC;14.88%;> 380ºC;58.62%;86,28608;5,65474;3,12328;0,5375;1,03694;0,23728;0,29144;0,21104;0,19374;0,11565;0,05699;0,03359;0;0,01316;0,59649;1,6121;2,03322;532,01266;38556,5764;08/03/2021
São Paulo;Santos;1-BRSA-594-SPS;1SPS55;SAPINHOÁ;Petrobras;486100038842000;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;3-BRSA-788-SPS;3SPS69;SAPINHOÁ;Petrobras;486100038842000;2020/12;19.711,7764;0,0000;19.711,7764;777,0313;0,0000;777,0313;13.511,70584;0,0000;FPSO CIDADE DE ILHA BELA;UEP;706;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;9-BRSA-928-SPS;9SPS77A;SAPINHOÁ;Petrobras;486100038842000;2020/12;9.346,2734;0,0000;9.346,2734;630,3945;0,0000;630,3945;10.961,85537;3.815,1940;FPSO CIDADE DE SÃO PAULO;UEP;454;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-2D-SPS;7SPH2DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;1,2450;0,0000;1,2450;0,0452;0,0000;0,0452;0,78573;0,1399;FPSO CIDADE DE SÃO PAULO;UEP;1;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-3-SPS;7SPH3SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;10.913,3839;0,0000;10.913,3839;572,2898;0,0000;572,2898;9.951,47953;11,0121;FPSO CIDADE DE SÃO PAULO;UEP;346;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-4D-SPS;7SPH4DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;13.803,9493;0,0000;13.803,9493;465,2571;0,0000;465,2571;8.090,30057;3.248,5658;FPSO CIDADE DE SÃO PAULO;UEP;530;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-1-SPS;7SPH1SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;14.754,5778;0,0000;14.754,5778;481,9806;0,0000;481,9806;8.381,10423;3.198,2880;FPSO CIDADE DE SÃO PAULO;UEP;505;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-8-SPS;7SPH8SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-6-SPS;7SPH6SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;13.456,1306;0,0000;13.456,1306;433,0965;0,0000;433,0965;7.531,06357;6.880,6276;FPSO CIDADE DE ILHA BELA;UEP;687;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-5-SPS;7SPH5SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;10.534,1856;0,0000;10.534,1856;834,5654;0,0000;834,5654;14.512,15942;1.680,8269;FPSO CIDADE DE SÃO PAULO;UEP;535;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-7D-SPS;7SPH7DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;22.847,0713;0,0000;22.847,0713;850,5316;0,0000;850,5316;14.789,79410;0,0000;FPSO CIDADE DE ILHA BELA;UEP;716;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;19.684,3188;0,0000;19.684,3188;1.103,7738;0,0000;1.103,7738;19.193,39155;2.087,4171;FPSO CIDADE DE ILHA BELA;UEP;704;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-15D-SPS;7SPH15DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-16D-SPS;7SPH16DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-17-SPS;7SPH17SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;21.840,0288;0,0000;21.840,0288;1.318,5334;0,0000;1.318,5334;22.927,82116;3.116,7307;FPSO CIDADE DE ILHA BELA;UEP;695;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-20D-SPS;7SPH20DSPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;28.923,5280;0,0000;28.923,5280;1.134,4466;0,0000;1.134,4466;19.726,75802;0,0000;FPSO CIDADE DE ILHA BELA;UEP;685;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
São Paulo;Santos;7-SPH-22-SPS;7SPH22SPS;SAPINHOÁ;Petrobras;486100038842000;2020/12;7.241,3876;0,0000;7.241,3876;293,2088;0,0000;293,2088;5.098,57330;11,2322;FPSO CIDADE DE SÃO PAULO;UEP;192;2018/11;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;08/03/2021
Rio de Janeiro;Santos;9-BRSA-1212-RJS;9RJS726;SURURU;Petrobras;486100038862000;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/11;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;70,997;12,873;7,683;0,954;1,993;0,438;0,582;0,36;0,206;0,051;0,055;0,11;0;0,013;0,931;2,754;1,99856;527,86328;40377,2486;08/03/2021
Rio de Janeiro;Santos;7-SRR-2-RJS;7SRR2RJS;SURURU;Petrobras;486100038862000A;2020/12;29.731,8521;0,0000;29.731,8521;1.047,7545;0,0000;1.047,7545;0,00000;0,0000;Petrobras 68;UEP;744;2019/11;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;70,997;12,873;7,683;0,954;1,993;0,438;0,582;0,36;0,206;0,051;0,055;0,11;0;0,013;0,931;2,754;1,99856;527,86328;40377,2486;08/03/2021
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;SUL DE TUPI;Petrobras;486100038862000;2020/12;685,6105;0,0000;685,6105;35,2785;0,0000;35,2785;413,53149;123,4668;FPSO CIDADE DE ANGRA DOS REIS;UEP;396;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;SUL DE TUPI;Petrobras;486100038862000;2020/12;1.405,4427;0,0000;1.405,4427;48,3595;0,0000;48,3595;566,86562;1,8746;Petrobras 69;UEP;692;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
Bahia;Recôncavo;8-DJM-881H-BAS;8DJM881HBAS;DOM JOÃO;Petrobras;480000036459708;2020/12;43,8119;0,0000;43,8119;0,0557;0,0000;0,0557;1,72727;275,8802;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;629;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/03/2021
Bahia;Recôncavo;7-DJM-854H-BAS;7DJM854HBAS;DOM JOÃO;Petrobras;480000036459708;2020/12;11,3910;0,0000;11,3910;0,0145;0,0000;0,0145;0,44900;352,0474;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;630;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/03/2021
Bahia;Recôncavo;7-DJM-856H-BAS;7DJM856HBAS;DOM JOÃO;Petrobras;480000036459708;2020/12;65,5962;0,0000;65,5962;0,0834;0,0000;0,0834;2,58625;540,3589;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;627;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/03/2021
Rio de Janeiro;Santos;7-LL-17D-RJS;7LL17DRJS;AnC_TUPI;Petrobras;486100038862000;2020/12;66,5611;0,0000;66,5611;2,0770;0,0000;2,0770;24,34676;10,9578;FPSO CIDADE DE PARATY;UEP;688;;;;< ºC;%;;%;> ºC;%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
Rio de Janeiro;Santos;9-LL-19-RJS;9LL19RJS;AnC_TUPI;Petrobras;486100038862000;2020/12;122,9474;0,0000;122,9474;4,0338;0,0000;4,0338;47,28432;6,5138;Petrobras 67 (P-67);UEP;668;;;;< ºC;%;;%;> ºC;%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;AnC_TUPI;Petrobras;48610012913201005;2020/12;54,9594;0,0000;54,9594;1,8798;0,0000;1,8798;22,03518;0,7267;Petrobras 69;UEP;692;;;;< ºC;%;;%;> ºC;%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
Rio de Janeiro;Santos;7-LL-22D-RJS;7LL22DRJS;AnC_TUPI;Petrobras;486100038862000;2020/12;125,2898;0,0000;125,2898;4,3396;0,0000;4,3396;50,86814;0,7415;FPSO CIDADE DE PARATY;UEP;668;;;;< ºC;%;;%;> ºC;%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
Rio de Janeiro;Santos;7-LL-110D-RJS;7LL110DRJS;AnC_TUPI;Petrobras;486100038862000;2020/12;88,4143;0,0000;88,4143;4,3259;0,0000;4,3259;50,70824;0,0812;Petrobras 67 (P-67);UEP;651;;;;< ºC;%;;%;> ºC;%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;08/03/2021
