ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 08/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.20, build 45 (Oracle 11g);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)"
Rio de Janeiro;Santos;3-BRSA-1064-RJS     ;3RJS700             ;TAMBUATÁ;Petrobras;48610012913201000;2020/04;161,0284;0,0000;161,0284;7,1973;0,0000;7,1973;23,12458;0,0000;Petrobras 76;UEP;693;202002;Búzios;28,4;< 270ºC;31,07%;270ºC a 458ºC;30,08%;> 458ºC;38,85%;58,48;8,59;5,38;0,86;1,81;0,38;0,52;0,26;0,13;0,05;0,07;0,02;0;0,06;0,64;22,75;2,030551;531,705305;30704,715
Rio de Janeiro;Santos;3-BRSA-1132-RJS     ;3RJS706             ;BERBIGÃO;Petrobras;486100038862000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;201911;BERBIGAO-SURURU;28,4;< 270ºC;32,83%;270ºC a 458ºC;26,73%;> 458ºC;40,44%;64,645;14,334;9,732;1,279;2,713;0,618;0,813;0,496;0,3;0,141;0,153;0,186;0;0,097;1,516;2,977;2,006838;528,852717;40624,1072
Rio de Janeiro;Santos;3-BRSA-1172-RJS     ;3RJS722             ;ATAPU;Petrobras;48610012913201000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;;;;;;;52,075;8,12;5,067;0,817;1,731;0,448;0,597;0,384;0,237;0,109;0,02;0;0;0;0,451;29,945;2,032831;531,967518;27671,2836
Rio de Janeiro;Santos;3-BRSA-1184-RJS     ;3RJS723             ;BÚZIOS;Petrobras;48610012913201000;2020/04;26.880,8114;0,0000;26.880,8114;961,8200;0,0000;961,8200;3.090,30510;26,9077;Petrobras 77;UEP;676;202002;Búzios;28,4;< 270ºC;31,07%;270ºC a 458ºC;30,08%;> 458ºC;38,85%;58,48;8,59;5,38;0,86;1,81;0,38;0,52;0,26;0,13;0,05;0,07;0,02;0;0,06;0,64;22,75;2,030551;531,705305;30704,715
Rio de Janeiro;Santos;3-BRSA-1184-RJS     ;3RJS723             ;TAMBUATÁ;Petrobras;48610012913201000;2020/04;173,4993;0,0000;173,4993;6,2080;0,0000;6,2080;19,94599;0,1737;Petrobras 77;UEP;676;202002;Búzios;28,4;< 270ºC;31,07%;270ºC a 458ºC;30,08%;> 458ºC;38,85%;58,48;8,59;5,38;0,86;1,81;0,38;0,52;0,26;0,13;0,05;0,07;0,02;0;0,06;0,64;22,75;2,030551;531,705305;30704,715
Rio de Janeiro;Santos;3-BRSA-1201-RJS     ;3RJS721             ;SÉPIA;Petrobras;48610012913201000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;202002;Área de Nordeste de Tupi;26,2;< 290ºC;32,07%;290ºC a 380ºC;12,18%;> 380ºC;55,75%;54,89914;8,73416;5,5776;0,93164;2,0153;0,52207;0,71;0,51707;0,43431;0,3106;0,0667;0;0;0;0,60417;24,67724;2,03995;532,809662;29851,5187
Rio de Janeiro;Santos;3-BRSA-1215-RJS     ;3RJS725             ;ITAPU;Petrobras;48610012913201000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;202002;Área de Florim;29,3;< 270ºC;34,45%;270ºC a 458ºC;28,01%;> 458ºC;37,54%;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Santos;3-BRSA-1243-RJS     ;3RJS729             ;OESTE DE ATAPU;Petrobras;486100038862000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Santos;3-BRSA-1305A-RJS    ;3RJS739A            ;MERO;Petrobras;48610011150201300;2020/04;36.243,1346;0,0000;36.243,1346;2.444,1591;0,0000;2.444,1591;7.616,21101;72,6312;FPSO PIONEIRO DE LIBRA;UEP;649;;;;;;;;;;57,604;5,981;4,781;0,858;1,855;0,547;0,759;0,23;0,02;0;0;0;0;0,012;1,28;26,073;2,048597;533,86711;28295,3525
Rio de Janeiro;Santos;3-BRSA-1350-RJS     ;3RJS747             ;MERO;Petrobras;48610011150201300;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;;;;;;;57,604;5,981;4,781;0,858;1,855;0,547;0,759;0,23;0,02;0;0;0;0;0,012;1,28;26,073;2,048597;533,86711;28295,3525
Rio de Janeiro;Santos;3-BRSA-496-RJS      ;3RJS646             ;AnC_LULA;Petrobras;486100038862000;2020/04;95,7487;0,0000;95,7487;4,9646;0,0000;4,9646;65,12337;8,2303;FPSO CIDADE DE ANGRA DOS REIS;UEP;654;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-496-RJS      ;3RJS646             ;SUL DE LULA;Petrobras;486100038862000;2020/04;1.278,0988;0,0000;1.278,0988;66,2706;0,0000;66,2706;869,30236;109,8628;FPSO CIDADE DE ANGRA DOS REIS;UEP;654;201910;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-496-RJS      ;3RJS646             ;LULA;Petrobras;486100038862000;2020/04;16.003,4308;0,0000;16.003,4308;829,7924;0,0000;829,7924;12.934,58168;1.375,6222;FPSO CIDADE DE ANGRA DOS REIS;UEP;654;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
São Paulo;Santos;3-BRSA-788-SPS      ;3SPS69              ;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2020/04;56,2224;0,0000;56,2224;2,1611;0,0000;2,1611;36,56625;0,0000;FPSO CIDADE DE ILHA BELA;UEP;693;201811;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
São Paulo;Santos;3-BRSA-788-SPS      ;3SPS69              ;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2020/04;464,5301;0,0000;464,5301;17,8560;0,0000;17,8560;302,12682;0,0000;FPSO CIDADE DE ILHA BELA;UEP;693;201811;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
São Paulo;Santos;3-BRSA-788-SPS      ;3SPS69              ;NOROESTE DE SAPINHOA;Petrobras;486100038842000;2020/04;270,2098;0,0000;270,2098;10,3865;0,0000;10,3865;175,74227;0,0000;FPSO CIDADE DE ILHA BELA;UEP;693;201811;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
São Paulo;Santos;3-BRSA-788-SPS      ;3SPS69              ;SAPINHOÁ;Petrobras;486100038842000;2020/04;20.586,4072;0,0000;20.586,4072;791,3167;0,0000;791,3167;13.389,25595;0,0000;FPSO CIDADE DE ILHA BELA;UEP;693;201811;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
Rio de Janeiro;Santos;3-BRSA-821-RJS      ;3RJS674             ;AnC_LULA;Petrobras;486100038862000;2020/04;52,8365;0,0000;52,8365;2,8444;0,0000;2,8444;37,31125;38,0586;FPSO CIDADE DE PARATY;UEP;659;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-821-RJS      ;3RJS674             ;SUL DE LULA;Petrobras;486100038862000;2020/04;705,2880;0,0000;705,2880;37,9686;0,0000;37,9686;498,05260;508,0259;FPSO CIDADE DE PARATY;UEP;659;201910;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-821-RJS      ;3RJS674             ;LULA;Petrobras;486100038862000;2020/04;8.831,1076;0,0000;8.831,1076;475,4160;0,0000;475,4160;7.410,65789;6.361,1340;FPSO CIDADE DE PARATY;UEP;659;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-830-RJS      ;3RJS676             ;LULA;Petrobras;486100038862000;2020/04;21.772,6136;0,0000;21.772,6136;1.456,6500;0,0000;1.456,6500;22.705,87072;22,2653;FPSO CIDADE DE MANGARATIBA;UEP;696;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-839A-RJS     ;3RJS675A            ;LULA;Petrobras;486100038862000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-854-RJS      ;3RJS678             ;AnC_LULA;Petrobras;486100038862000;2020/04;113,8018;0,0000;113,8018;3,8066;0,0000;3,8066;49,93245;0,0000;Petrobras 69;UEP;663;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-854-RJS      ;3RJS678             ;SUL DE LULA;Petrobras;486100038862000;2020/04;1.519,0806;0,0000;1.519,0806;50,8121;0,0000;50,8121;666,52659;0,0000;Petrobras 69;UEP;663;201910;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-854-RJS      ;3RJS678             ;LULA;Petrobras;486100038862000;2020/04;19.020,8304;0,0000;19.020,8304;636,2328;0,0000;636,2328;9.917,42719;0,0000;Petrobras 69;UEP;663;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
São Paulo;Santos;3-BRSA-861-SPS      ;3SPS74              ;LAPA;Total E&P do Brasil;486100038842000A              ;2020/04;14.622,7516;0,0000;14.622,7516;483,7166;0,0000;483,7166;158,59784;0,0000;FPSO CIDADE DE CARAGUATATUBA;UEP;676;201704;LAPA;23;< 290ºC;23,90%;290ºC a 380ºC;11,30%;> 380ºC;64,80%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,025443;531,090025;23619,9281
Rio de Janeiro;Santos;3-BRSA-865A-RJS     ;3RJS677A            ;LULA;Petrobras;486100038862000;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-883-RJS      ;3RJS680             ;AnC_LULA;Petrobras;486100038862000;2020/04;115,5735;0,0000;115,5735;6,7667;0,0000;6,7667;88,76126;0,1173;Petrobras 66 (P-66);UEP;663;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-883-RJS      ;3RJS680             ;SUL DE LULA;Petrobras;486100038862000;2020/04;1.542,7297;0,0000;1.542,7297;90,3248;0,0000;90,3248;1.184,83326;1,5670;Petrobras 66 (P-66);UEP;663;201910;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-883-RJS      ;3RJS680             ;LULA;Petrobras;486100038862000;2020/04;19.316,9476;0,0000;19.316,9476;1.130,9823;0,0000;1.130,9823;17.629,44989;19,6212;Petrobras 66 (P-66);UEP;663;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Campos;3-RJS-159-RJS       ;3RJS 0159  RJ       ;PAMPO;Petrobras;480000037079755;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;202002;Cabiúnas Mistura;25;< 290ºC;32,30%;290ºC a 380ºC;14,20%;> 380ºC;53,50%;82,19;8,18;4,96;0,9;1,26;0,27;0,28;0,16;0,09;0,04;0,02;0,01;0;0;0,35;1,29;2,013414;529,65787;39614,2262
Rio de Janeiro;Campos;3-RJS-169D-RJS      ;3RJS 0169D RJ       ;PAMPO;Petrobras;480000037079755;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;202002;Cabiúnas Mistura;25;< 290ºC;32,30%;290ºC a 380ºC;14,20%;> 380ºC;53,50%;82,19;8,18;4,96;0,9;1,26;0,27;0,28;0,16;0,09;0,04;0,02;0,01;0;0;0,35;1,29;2,013414;529,65787;39614,2262
Rio de Janeiro;Santos;4-BRSA-1047-RJS     ;4RJS698             ;AnC_LULA;Petrobras;48610012913201000;2020/04;133,7591;0,0000;133,7591;4,4512;0,0000;4,4512;58,38852;0,0000;Petrobras 69;UEP;663;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;4-BRSA-1047-RJS     ;4RJS698             ;SUL DE LULA;Petrobras;48610012913201000;2020/04;1.785,4787;0,0000;1.785,4787;59,4171;0,0000;59,4171;779,40246;0,0000;Petrobras 69;UEP;663;201910;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;4-BRSA-1047-RJS     ;4RJS698             ;LULA;Petrobras;48610012913201000;2020/04;22.356,4754;0,0000;22.356,4754;743,9785;0,0000;743,9785;11.596,93741;0,0000;Petrobras 69;UEP;663;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;4-BRSA-711-RJS      ;4RJS647             ;LULA;Petrobras;486100038862000;2020/04;16.158,9777;0,0000;16.158,9777;1.003,7004;0,0000;1.003,7004;15.645,41371;0,0000;FPSO CIDADE DE MANGARATIBA;UEP;692;201910;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Espírito Santo;Campos;6-BRSA-1222A-ESS    ;6JUB48AESS          ;JUBARTE;Petrobras;480000035609749;2020/04;23.142,5468;0,0000;23.142,5468;759,6166;0,0000;759,6166;22.769,59546;2.659,0983;PETROBRAS 58;UEP;720;201905;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Rio de Janeiro;Campos;6-BRSA-1250-RJS     ;6ABL85RJS           ;ALBACORA LESTE;Petrobras;480000038959767;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;201507;Albacora Leste;19;< 290ºC;21,67%;290ºC a 380ºC;12,99%;> 380ºC;65,34%;84,8795;4,73354;2,72154;0,51234;1,01759;0,21971;0,31011;0,23821;0,23501;0,17666;0,08127;0,02671;0;0,00005;0,41553;4,43223;2,048247;533,805816;37225,0995
Espírito Santo;Campos;6-BRSA-631DB-ESS    ;6BAZ1DBESS          ;JUBARTE;Petrobras;480000035609749;2020/04;3.454,5622;0,0000;3.454,5622;121,1237;0,0000;121,1237;3.630,69747;3.519,6114;FPSO CIDADE DE ANCHIETA;UEP;720;201905;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;6-BRSA-639-ESS      ;6BFR1ESS            ;JUBARTE;Petrobras;480000035609749;2020/04;4.500,5672;0,0000;4.500,5672;145,6186;0,0000;145,6186;4.364,93330;859,5615;FPSO CAPIXABA;UEP;209;201905;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Rio de Janeiro;Campos;6-BRSA-770D-RJS     ;6MRL199DRJS         ;AnC_BRAVA;Petrobras;480000037239710;2020/04;81,9353;0,0000;81,9353;2,2853;0,0000;2,2853;68,49854;0,3682;PETROBRAS 20;UEP;388;;;;;;;;;;79,224;8,319;4,569;0,793;1,552;0,401;0,542;0,457;0,5;0,399;0,242;0,12;0;0,177;1,184;1,521;2,036952;532,432411;39169,1158
Rio de Janeiro;Campos;6-BRSA-770D-RJS     ;6MRL199DRJS         ;MARLIM;Petrobras;480000037239710;2020/04;2.264,9394;0,0000;2.264,9394;63,1716;0,0000;63,1716;1.892,43969;10,1769;PETROBRAS 20;UEP;388;201702;Marlim;20,3;< 290ºC;25,46%;290ºC a 380ºC;15,30%;> 380ºC;59,24%;84,88;5,54;3,26;0,69;1,48;0,5;0,55;0,51;0,48;0,26;0,24;0,29;0;0,08;0,55;0,68;2,073498;536,795313;38915,5751
Rio de Janeiro;Campos;6-BRSA-770D-RJS     ;6MRL199DRJS         ;VOADOR;Petrobras;480000037239710;2020/04;1.177,2258;0,0000;1.177,2258;32,8341;0,0000;32,8341;984,17076;5,2895;PETROBRAS 20;UEP;388;201702;Marlim;20,3;< 290ºC;25,46%;290ºC a 380ºC;15,30%;> 380ºC;59,24%;79,224;8,319;4,569;0,793;1,552;0,401;0,542;0,457;0,5;0,399;0,242;0,12;0;0,177;1,184;1,521;2,036952;532,432411;39169,1158
Rio de Janeiro;Campos;6-BRSA-817-RJS      ;6MLL70RJS           ;MARLIM LESTE;Petrobras;480000039009703;2020/04;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;201507;Marlim Leste;24,7;< 290ºC;32,18%;290ºC a 380ºC;14,20%;> 380ºC;53,62%;76,67;9,19;7,11;1,11;2,31;0,42;0,47;0,21;0,1;0,05;0,02;0,02;0;0,01;1,07;1,24;2,025973;531,166518;39757,4265
